19	25	0.050000	0.000000	0.107450
19	29	0.000000	0.000000	0.099570
20	1	0.205469	0.000000	0.000000
20	3	0.000000	0.204683	0.000000
20	4	0.000000	0.000000	0.444842
20	15	0.547656	0.000000	0.000000
20	19	0.000000	0.437311	0.000000
20	20	0.000000	0.043051	0.000000
20	23	0.000000	0.314955	0.000000
20	24	0.000000	0.000000	0.419771
20	26	0.246875	0.000000	0.000000
20	30	0.000000	0.000000	0.135387
21	1	0.000000	0.225076	0.512894
21	2	0.000000	0.574773	0.000000
21	12	0.000000	0.200151	0.000000
21	13	0.000000	0.000000	0.398281
21	15	0.000000	0.000000	0.088825
21	17	0.342969	0.000000	0.000000
21	21	0.358594	0.000000	0.000000
21	25	0.153906	0.000000	0.000000
21	27	0.144531	0.000000	0.000000
22	5	0.341406	0.910876	0.000000
22	7	0.201563	0.000000	0.000000
22	15	0.000000	0.000000	0.199857
22	19	0.000000	0.000000	0.617479
22	20	0.000000	0.046073	0.000000
22	25	0.000000	0.000000	0.103868
22	26	0.000000	0.043051	0.078797
22	30	0.457031	0.000000	0.000000
23	1	0.198437	0.000000	0.000000
23	7	0.000000	0.000000	0.448424
23	8	0.000000	0.000000	0.444126
23	12	0.391406	0.000000	0.000000
23	13	0.410156	0.000000	0.107450
23	21	0.000000	0.257553	0.000000
23	27	0.000000	0.208459	0.000000
23	28	0.000000	0.533988	0.000000
24	1	0.000000	0.000000	0.101003
24	8	0.257031	0.000000	0.289398
24	10	0.000000	0.233384	0.000000
24	14	0.000000	0.000000	0.103868
24	18	0.342969	0.000000	0.505731
24	21	0.400000	0.000000	0.000000
24	29	0.000000	0.558912	0.000000
24	30	0.000000	0.207704	0.000000
25	2	0.000000	0.000000	0.053009
25	8	0.000000	0.416918	0.000000
25	9	0.000000	0.000000	0.054441
25	20	1.000000	0.000000	0.000000
25	22	0.000000	0.373867	0.680516
25	27	0.000000	0.000000	0.212034
25	29	0.000000	0.209215	0.000000
26	6	0.000000	0.348187	0.049427
26	7	0.354687	0.000000	0.000000
26	12	0.407812	0.000000	0.000000
26	13	0.000000	0.158610	0.000000
26	18	0.000000	0.493202	0.000000
26	19	0.237500	0.000000	0.000000
26	24	0.000000	0.000000	0.302292
26	28	0.000000	0.000000	0.247135
26	30	0.000000	0.000000	0.401146
27	7	0.149219	0.000000	0.000000
27	14	0.000000	0.000000	0.103868
27	15	0.199219	0.000000	0.000000
27	18	0.000000	0.405589	0.000000
27	19	0.000000	0.000000	0.896132
27	21	0.196094	0.000000	0.000000
27	22	0.000000	0.301360	0.000000
27	23	0.000000	0.293051	0.000000
27	24	0.256250	0.000000	0.000000
27	30	0.199219	0.000000	0.000000
28	2	0.201562	0.000000	0.140401
28	7	0.000000	0.048338	0.000000
28	9	0.000000	0.000000	0.341691
28	11	0.000000	0.370846	0.000000
28	15	0.000000	0.330060	0.000000
28	20	0.398438	0.050604	0.000000
28	25	0.295312	0.000000	0.000000
28	29	0.104687	0.200151	0.000000
28	30	0.000000	0.000000	0.517908
29	2	0.000000	0.145015	0.242837
29	3	0.000000	0.000000	0.244986
29	6	0.056250	0.000000	0.000000
29	7	0.553906	0.311934	0.000000
29	9	0.000000	0.000000	0.054441
29	13	0.246875	0.000000	0.000000
29	14	0.000000	0.000000	0.104585
29	19	0.000000	0.241692	0.000000
29	20	0.000000	0.000000	0.353152
29	21	0.000000	0.046073	0.000000
29	23	0.000000	0.255287	0.000000
29	26	0.142969	0.000000	0.000000
30	2	0.000000	0.505287	0.000000
30	4	0.000000	0.145015	0.000000
30	6	0.000000	0.000000	0.054441
30	9	0.311719	0.000000	0.000000
30	14	0.000000	0.000000	0.158309
30	16	0.000000	0.200906	0.000000
30	17	0.094531	0.148792	0.237822
30	23	0.246875	0.000000	0.000000
30	26	0.346875	0.000000	0.000000
30	28	0.000000	0.000000	0.549427
31	1	0.148437	0.000000	0.000000
31	2	0.000000	0.365559	0.000000
31	4	0.395312	0.000000	0.000000
31	11	0.000000	0.589879	0.000000
31	16	0.000000	0.000000	0.513610
31	20	0.214062	0.000000	0.000000
31	24	0.000000	0.000000	0.486390
31	27	0.000000	0.044562	0.000000
31	29	0.242187	0.000000	0.000000
32	2	0.000000	0.000000	0.333095
32	3	0.000000	0.000000	0.210602
32	10	0.000000	0.150302	0.000000
32	11	0.000000	0.000000	0.050143
32	12	0.000000	0.000000	0.252149
32	14	0.256250	0.000000	0.000000
32	15	0.000000	0.792296	0.000000
32	17	0.000000	0.057402	0.000000
32	19	0.056250	0.000000	0.000000
32	21	0.349219	0.000000	0.000000
32	22	0.338281	0.000000	0.000000
32	29	0.000000	0.000000	0.154011
33	1	0.000000	0.000000	0.237106
33	2	0.739062	0.000000	0.000000
33	3	0.211719	0.000000	0.000000
33	10	0.000000	0.000000	0.354585
33	13	0.000000	0.048338	0.000000
33	17	0.049219	0.000000	0.000000
33	21	0.000000	0.561934	0.000000
33	22	0.000000	0.300604	0.000000
33	25	0.000000	0.000000	0.054441
33	26	0.000000	0.089124	0.000000
33	29	0.000000	0.000000	0.353868
34	2	0.241406	0.323263	0.000000
34	4	0.295312	0.000000	0.000000
34	5	0.000000	0.305891	0.000000
34	6	0.318750	0.000000	0.000000
34	7	0.000000	0.000000	0.255014
34	9	0.000000	0.370846	0.000000
34	17	0.000000	0.000000	0.690544
34	20	0.000000	0.000000	0.054441
34	29	0.144531	0.000000	0.000000
35	5	0.246875	0.000000	0.257880
35	10	0.000000	0.134441	0.591691
35	13	0.162500	0.000000	0.000000
35	14	0.000000	0.000000	0.054441
35	18	0.590625	0.470544	0.000000
35	23	0.000000	0.395015	0.095989
36	9	0.418750	0.493958	0.000000
36	11	0.000000	0.050604	0.000000
36	12	0.000000	0.303625	0.000000
36	13	0.000000	0.000000	0.107450
36	16	0.000000	0.151813	0.000000
36	22	0.199219	0.000000	0.000000
36	27	0.382031	0.000000	0.892550
37	3	0.000000	0.000000	0.505014
37	5	0.000000	0.000000	0.395415
37	8	0.000000	0.094411	0.000000
37	12	0.000000	0.000000	0.099570
37	14	0.251562	0.000000	0.000000
37	15	0.000000	0.161631	0.000000
37	27	0.748437	0.000000	0.000000
37	29	0.000000	0.179758	0.000000
37	30	0.000000	0.564199	0.000000
38	1	0.000000	0.182779	0.739255
38	4	0.000000	0.057402	0.000000
38	10	0.095313	0.000000	0.000000
38	14	0.000000	0.000000	0.152579
38	16	0.000000	0.759819	0.000000
38	25	0.658594	0.000000	0.000000
38	27	0.246094	0.000000	0.000000
38	28	0.000000	0.000000	0.108166
39	5	0.000000	0.756798	0.000000
39	8	0.491406	0.000000	0.000000
39	10	0.000000	0.243202	0.000000
39	11	0.050000	0.000000	0.000000
39	12	0.055469	0.000000	0.000000
39	14	0.111719	0.000000	0.000000
39	22	0.291406	0.000000	0.000000
39	23	0.000000	0.000000	0.845989
39	24	0.000000	0.000000	0.099570
39	28	0.000000	0.000000	0.054441
40	1	0.154687	0.000000	0.000000
40	7	0.000000	0.148792	0.000000
40	9	0.291406	0.000000	0.000000
40	13	0.000000	0.046073	0.000000
40	18	0.000000	0.173716	0.647564
40	19	0.000000	0.631420	0.000000
40	20	0.553906	0.000000	0.000000
40	24	0.000000	0.000000	0.196991
40	26	0.000000	0.000000	0.155444
41	1	0.000000	0.354985	0.000000
41	2	0.157031	0.000000	0.000000
41	5	0.000000	0.000000	0.282235
41	9	0.300000	0.000000	0.000000
41	13	0.000000	0.165408	0.000000
41	15	0.000000	0.151813	0.000000
41	20	0.000000	0.327795	0.000000
41	21	0.000000	0.000000	0.668338
41	25	0.542969	0.000000	0.000000
41	27	0.000000	0.000000	0.049427
42	7	0.238281	0.000000	0.000000
42	10	0.000000	0.000000	0.261461
42	12	0.000000	0.135952	0.000000
42	14	0.000000	0.261329	0.000000
42	17	0.000000	0.368580	0.402579
42	23	0.000000	0.234139	0.335960
42	26	0.150000	0.000000	0.000000
42	29	0.611719	0.000000	0.000000
43	8	0.000000	0.093656	0.000000
43	9	0.000000	0.000000	0.361032
43	11	1.000000	0.000000	0.000000
43	14	0.000000	0.000000	0.140401
43	19	0.000000	0.354985	0.000000
43	21	0.000000	0.332326	0.498567
43	24	0.000000	0.219033	0.000000
44	1	0.000000	0.303625	0.000000
44	7	0.000000	0.150302	0.000000
44	8	0.000000	0.391994	0.000000
44	10	0.000000	0.050604	0.000000
44	13	0.104687	0.000000	0.000000
44	14	0.499219	0.000000	0.000000
44	17	0.189844	0.000000	0.000000
44	19	0.000000	0.000000	0.461318
44	20	0.000000	0.103474	0.000000
44	22	0.000000	0.000000	0.538682
44	26	0.206250	0.000000	0.000000
45	8	0.199219	0.000000	0.000000
45	9	0.000000	0.146526	0.000000
45	11	0.340625	0.000000	0.000000
45	14	0.000000	0.059668	0.000000
45	19	0.000000	0.000000	0.396132
45	20	0.000000	0.517372	0.000000
45	22	0.000000	0.233384	0.000000
45	25	0.000000	0.043051	0.000000
45	26	0.000000	0.000000	0.603868
45	27	0.460156	0.000000	0.000000
46	3	0.000000	0.000000	0.300860
46	5	0.000000	0.000000	0.053009
46	9	0.000000	0.000000	0.388252
46	12	0.000000	0.043051	0.000000
46	14	0.105469	0.453927	0.000000
46	22	0.191406	0.000000	0.000000
46	23	0.000000	0.503021	0.000000
46	25	0.196094	0.000000	0.000000
46	26	0.259375	0.000000	0.000000
46	27	0.247656	0.000000	0.000000
46	29	0.000000	0.000000	0.257880
47	11	0.000000	0.376888	0.000000
47	13	0.000000	0.426737	0.000000
47	14	0.000000	0.000000	0.288682
47	15	0.000000	0.196375	0.098854
47	19	0.336719	0.000000	0.000000
47	21	0.056250	0.000000	0.000000
47	24	0.607031	0.000000	0.000000
47	25	0.000000	0.000000	0.612464
48	1	0.101563	0.000000	0.000000
48	6	0.000000	0.000000	0.606734
48	11	0.000000	0.048338	0.000000
48	13	0.000000	0.226586	0.000000
48	14	0.000000	0.667674	0.000000
48	15	0.753125	0.000000	0.000000
48	18	0.000000	0.057402	0.000000
48	23	0.000000	0.000000	0.393266
48	26	0.145312	0.000000	0.000000
49	1	0.000000	0.197130	0.000000
49	8	0.000000	0.248489	0.000000
49	9	0.000000	0.000000	0.553725
49	11	0.000000	0.000000	0.140401
49	12	0.143750	0.000000	0.000000
49	16	0.456250	0.000000	0.000000
49	19	0.400000	0.139728	0.000000
49	28	0.000000	0.414653	0.000000
49	30	0.000000	0.000000	0.305874
